head,tail,relation,head_name,tail_name,head_type,tail_type,score,predicted,actual
26143,11044,drug-gene,"('6555', 'SLC10A2', 'gene/protein')","('DB09237', 'Levamlodipine', 'drug')",unknown,unknown,0.048698268830776215,0,1.0
11044,26143,drug-gene,"('DB09237', 'Levamlodipine', 'drug')","('6555', 'SLC10A2', 'gene/protein')",unknown,unknown,0.048698291182518005,0,1.0
25985,10233,drug-gene,"('6500', 'SKP1', 'gene/protein')","('DB07950', 'Indoleacetic acid', 'drug')",unknown,unknown,0.049449291080236435,0,1.0
25985,10233,drug-gene,"('6500', 'SKP1', 'gene/protein')","('DB07950', 'Indoleacetic acid', 'drug')",unknown,unknown,0.049449291080236435,0,1.0
10233,25985,drug-gene,"('DB07950', 'Indoleacetic acid', 'drug')","('6500', 'SKP1', 'gene/protein')",unknown,unknown,0.049449317157268524,0,1.0
10233,25985,drug-gene,"('DB07950', 'Indoleacetic acid', 'drug')","('6500', 'SKP1', 'gene/protein')",unknown,unknown,0.049449317157268524,0,1.0
24878,8262,drug-gene,"('58190', 'CTDSP1', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.04999147728085518,0,1.0
8262,24878,drug-gene,"('DB04272', 'Citric acid', 'drug')","('58190', 'CTDSP1', 'gene/protein')",unknown,unknown,0.04999147728085518,0,1.0
24878,8262,drug-gene,"('58190', 'CTDSP1', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.04999147728085518,0,1.0
8262,24878,drug-gene,"('DB04272', 'Citric acid', 'drug')","('58190', 'CTDSP1', 'gene/protein')",unknown,unknown,0.04999147728085518,0,1.0
8549,14278,drug-gene,"('DB04820', 'Nialamide', 'drug')","('1312', 'COMT', 'gene/protein')",unknown,unknown,0.05488356575369835,0,1.0
8549,14278,drug-gene,"('DB04820', 'Nialamide', 'drug')","('1312', 'COMT', 'gene/protein')",unknown,unknown,0.05488356575369835,0,1.0
14278,8549,drug-gene,"('1312', 'COMT', 'gene/protein')","('DB04820', 'Nialamide', 'drug')",unknown,unknown,0.05488356575369835,0,1.0
14278,8549,drug-gene,"('1312', 'COMT', 'gene/protein')","('DB04820', 'Nialamide', 'drug')",unknown,unknown,0.05488360673189163,0,1.0
15222,6768,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB01285', 'Corticotropin', 'drug')",unknown,unknown,0.05614318326115608,0,1.0
6768,15222,drug-gene,"('DB01285', 'Corticotropin', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.05614318326115608,0,1.0
5931,19453,drug-gene,"('DB00377', 'Palonosetron', 'drug')","('3359', 'HTR3A', 'gene/protein')",unknown,unknown,0.0594663992524147,0,1.0
19453,5931,drug-gene,"('3359', 'HTR3A', 'gene/protein')","('DB00377', 'Palonosetron', 'drug')",unknown,unknown,0.05946642532944679,0,1.0
9940,12371,drug-gene,"('DB07533', '4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE', 'drug')","('1017', 'CDK2', 'gene/protein')",unknown,unknown,0.05970770865678787,0,1.0
9940,12371,drug-gene,"('DB07533', '4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE', 'drug')","('1017', 'CDK2', 'gene/protein')",unknown,unknown,0.05970776081085205,0,1.0
12371,9940,drug-gene,"('1017', 'CDK2', 'gene/protein')","('DB07533', '4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE', 'drug')",unknown,unknown,0.05970776081085205,0,1.0
12371,9940,drug-gene,"('1017', 'CDK2', 'gene/protein')","('DB07533', '4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE', 'drug')",unknown,unknown,0.05970778688788414,0,1.0
5896,27140,drug-gene,"('DB00339', 'Pyrazinamide', 'drug')","('7498', 'XDH', 'gene/protein')",unknown,unknown,0.06084267795085907,0,1.0
27140,5896,drug-gene,"('7498', 'XDH', 'gene/protein')","('DB00339', 'Pyrazinamide', 'drug')",unknown,unknown,0.06084267795085907,0,1.0
15799,5594,drug-gene,"('1956', 'EGFR', 'gene/protein')","('DB00002', 'Cetuximab', 'drug')",unknown,unknown,0.07236768305301666,0,1.0
5594,15799,drug-gene,"('DB00002', 'Cetuximab', 'drug')","('1956', 'EGFR', 'gene/protein')",unknown,unknown,0.07236769795417786,0,1.0
9409,12371,drug-gene,"('DB06844', '4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE', 'drug')","('1017', 'CDK2', 'gene/protein')",unknown,unknown,0.07520604133605957,0,1.0
12371,9409,drug-gene,"('1017', 'CDK2', 'gene/protein')","('DB06844', '4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE', 'drug')",unknown,unknown,0.07520604133605957,0,1.0
9409,12371,drug-gene,"('DB06844', '4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE', 'drug')","('1017', 'CDK2', 'gene/protein')",unknown,unknown,0.07520604133605957,0,1.0
12371,9409,drug-gene,"('1017', 'CDK2', 'gene/protein')","('DB06844', '4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE', 'drug')",unknown,unknown,0.07520604133605957,0,1.0
21605,11383,drug-gene,"('4751', 'NEK2', 'gene/protein')","('DB12010', 'Fostamatinib', 'drug')",unknown,unknown,0.08994495123624802,0,1.0
11383,21605,drug-gene,"('DB12010', 'Fostamatinib', 'drug')","('4751', 'NEK2', 'gene/protein')",unknown,unknown,0.08994495123624802,0,1.0
6714,16164,drug-gene,"('DB01225', 'Enoxaparin', 'drug')","('2159', 'F10', 'gene/protein')",unknown,unknown,0.09798858314752579,0,1.0
16164,6714,drug-gene,"('2159', 'F10', 'gene/protein')","('DB01225', 'Enoxaparin', 'drug')",unknown,unknown,0.09798862785100937,0,1.0
23478,11479,drug-gene,"('55244', 'SLC47A1', 'gene/protein')","('DB12615', 'Plazomicin', 'drug')",unknown,unknown,0.10150078684091568,0,1.0
11479,23478,drug-gene,"('DB12615', 'Plazomicin', 'drug')","('55244', 'SLC47A1', 'gene/protein')",unknown,unknown,0.10150078684091568,0,1.0
19212,10716,drug-gene,"('3091', 'HIF1A', 'gene/protein')","('DB08687', 'FG-2216', 'drug')",unknown,unknown,0.10764368623495102,0,1.0
19212,10716,drug-gene,"('3091', 'HIF1A', 'gene/protein')","('DB08687', 'FG-2216', 'drug')",unknown,unknown,0.10764368623495102,0,1.0
10716,19212,drug-gene,"('DB08687', 'FG-2216', 'drug')","('3091', 'HIF1A', 'gene/protein')",unknown,unknown,0.1076437458395958,0,1.0
10716,19212,drug-gene,"('DB08687', 'FG-2216', 'drug')","('3091', 'HIF1A', 'gene/protein')",unknown,unknown,0.1076437458395958,0,1.0
5938,15174,drug-gene,"('DB00384', 'Triamterene', 'drug')","('1544', 'CYP1A2', 'gene/protein')",unknown,unknown,0.10876843333244324,0,1.0
15174,5938,drug-gene,"('1544', 'CYP1A2', 'gene/protein')","('DB00384', 'Triamterene', 'drug')",unknown,unknown,0.1087685152888298,0,1.0
19746,11831,drug-gene,"('3454', 'IFNAR1', 'gene/protein')","('DB14999', 'Human interferon beta', 'drug')",unknown,unknown,0.10993004590272903,0,1.0
19746,11831,drug-gene,"('3454', 'IFNAR1', 'gene/protein')","('DB14999', 'Human interferon beta', 'drug')",unknown,unknown,0.10993009060621262,0,1.0
11831,19746,drug-gene,"('DB14999', 'Human interferon beta', 'drug')","('3454', 'IFNAR1', 'gene/protein')",unknown,unknown,0.10993009060621262,0,1.0
11831,19746,drug-gene,"('DB14999', 'Human interferon beta', 'drug')","('3454', 'IFNAR1', 'gene/protein')",unknown,unknown,0.10993009060621262,0,1.0
7241,23398,drug-gene,"('DB02209', 'Pyridoxine phosphate', 'drug')","('55163', 'PNPO', 'gene/protein')",unknown,unknown,0.11324191838502884,0,1.0
23398,7241,drug-gene,"('55163', 'PNPO', 'gene/protein')","('DB02209', 'Pyridoxine phosphate', 'drug')",unknown,unknown,0.1132420003414154,0,1.0
8916,26770,drug-gene,"('DB05488', 'Technetium Tc-99m ciprofloxacin', 'drug')","('7155', 'TOP2B', 'gene/protein')",unknown,unknown,0.11392859369516373,0,1.0
8916,26770,drug-gene,"('DB05488', 'Technetium Tc-99m ciprofloxacin', 'drug')","('7155', 'TOP2B', 'gene/protein')",unknown,unknown,0.11392859369516373,0,1.0
26770,8916,drug-gene,"('7155', 'TOP2B', 'gene/protein')","('DB05488', 'Technetium Tc-99m ciprofloxacin', 'drug')",unknown,unknown,0.1139286458492279,0,1.0
26770,8916,drug-gene,"('7155', 'TOP2B', 'gene/protein')","('DB05488', 'Technetium Tc-99m ciprofloxacin', 'drug')",unknown,unknown,0.11392869055271149,0,1.0
11573,11966,drug-gene,"('DB13346', 'Bufexamac', 'drug')","('10013', 'HDAC6', 'gene/protein')",unknown,unknown,0.11759805679321289,0,1.0
11573,11966,drug-gene,"('DB13346', 'Bufexamac', 'drug')","('10013', 'HDAC6', 'gene/protein')",unknown,unknown,0.11759805679321289,0,1.0
11966,11573,drug-gene,"('10013', 'HDAC6', 'gene/protein')","('DB13346', 'Bufexamac', 'drug')",unknown,unknown,0.11759810894727707,0,1.0
11966,11573,drug-gene,"('10013', 'HDAC6', 'gene/protein')","('DB13346', 'Bufexamac', 'drug')",unknown,unknown,0.11759810894727707,0,1.0
25037,8262,drug-gene,"('59338', 'PLEKHA1', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.11979610472917557,0,1.0
8262,25037,drug-gene,"('DB04272', 'Citric acid', 'drug')","('59338', 'PLEKHA1', 'gene/protein')",unknown,unknown,0.11979610472917557,0,1.0
15209,11284,drug-gene,"('1565', 'CYP2D6', 'gene/protein')","('DB11638', 'Artenimol', 'drug')",unknown,unknown,0.12384534627199173,0,1.0
11284,15209,drug-gene,"('DB11638', 'Artenimol', 'drug')","('1565', 'CYP2D6', 'gene/protein')",unknown,unknown,0.12384536117315292,0,1.0
11284,15204,drug-gene,"('DB11638', 'Artenimol', 'drug')","('1557', 'CYP2C19', 'gene/protein')",unknown,unknown,0.12655960023403168,0,1.0
15204,11284,drug-gene,"('1557', 'CYP2C19', 'gene/protein')","('DB11638', 'Artenimol', 'drug')",unknown,unknown,0.12655960023403168,0,1.0
21450,9263,drug-gene,"('4582', 'MUC1', 'gene/protein')","('DB06584', 'TG4010', 'drug')",unknown,unknown,0.13221575319766998,0,1.0
9263,21450,drug-gene,"('DB06584', 'TG4010', 'drug')","('4582', 'MUC1', 'gene/protein')",unknown,unknown,0.13221575319766998,0,1.0
22645,7814,drug-gene,"('5292', 'PIM1', 'gene/protein')","('DB03366', 'Imidazole', 'drug')",unknown,unknown,0.13619181513786316,0,1.0
7814,22645,drug-gene,"('DB03366', 'Imidazole', 'drug')","('5292', 'PIM1', 'gene/protein')",unknown,unknown,0.13619183003902435,0,1.0
26788,6524,drug-gene,"('7172', 'TPMT', 'gene/protein')","('DB01021', 'Trichlormethiazide', 'drug')",unknown,unknown,0.1367347538471222,0,1.0
6524,26788,drug-gene,"('DB01021', 'Trichlormethiazide', 'drug')","('7172', 'TPMT', 'gene/protein')",unknown,unknown,0.13673487305641174,0,1.0
18332,7325,drug-gene,"('280', 'AMY2B', 'gene/protein')","('DB02379', 'Beta-D-Glucose', 'drug')",unknown,unknown,0.14057756960391998,0,1.0
7325,18332,drug-gene,"('DB02379', 'Beta-D-Glucose', 'drug')","('280', 'AMY2B', 'gene/protein')",unknown,unknown,0.1405777484178543,0,1.0
5887,18272,drug-gene,"('DB00328', 'Indomethacin', 'drug')","('2739', 'GLO1', 'gene/protein')",unknown,unknown,0.14590854942798615,0,1.0
18272,5887,drug-gene,"('2739', 'GLO1', 'gene/protein')","('DB00328', 'Indomethacin', 'drug')",unknown,unknown,0.14590854942798615,0,1.0
7209,29543,drug-gene,"('DB02142', ""Pyridoxamine-5'-Phosphate"", 'drug')","('883', 'KYAT1', 'gene/protein')",unknown,unknown,0.1512604057788849,0,1.0
29543,7209,drug-gene,"('883', 'KYAT1', 'gene/protein')","('DB02142', ""Pyridoxamine-5'-Phosphate"", 'drug')",unknown,unknown,0.15126052498817444,0,1.0
22594,7172,drug-gene,"('5226', 'PGD', 'gene/protein')","('DB02076', '6-phospho-D-gluconic acid', 'drug')",unknown,unknown,0.15479907393455505,0,1.0
7172,22594,drug-gene,"('DB02076', '6-phospho-D-gluconic acid', 'drug')","('5226', 'PGD', 'gene/protein')",unknown,unknown,0.15479914844036102,0,1.0
6590,21625,drug-gene,"('DB01092', 'Ouabain', 'drug')","('478', 'ATP1A3', 'gene/protein')",unknown,unknown,0.15531842410564423,0,1.0
21625,6590,drug-gene,"('478', 'ATP1A3', 'gene/protein')","('DB01092', 'Ouabain', 'drug')",unknown,unknown,0.1553184539079666,0,1.0
5743,16591,drug-gene,"('DB00171', 'ATP', 'drug')","('22978', 'NT5C2', 'gene/protein')",unknown,unknown,0.15734335780143738,0,1.0
16591,5743,drug-gene,"('22978', 'NT5C2', 'gene/protein')","('DB00171', 'ATP', 'drug')",unknown,unknown,0.15734338760375977,0,1.0
5743,16591,drug-gene,"('DB00171', 'ATP', 'drug')","('22978', 'NT5C2', 'gene/protein')",unknown,unknown,0.15734343230724335,0,1.0
16591,5743,drug-gene,"('22978', 'NT5C2', 'gene/protein')","('DB00171', 'ATP', 'drug')",unknown,unknown,0.15734344720840454,0,1.0
10445,12371,drug-gene,"('DB08233', ""6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE"", 'drug')","('1017', 'CDK2', 'gene/protein')",unknown,unknown,0.16262215375900269,0,1.0
12371,10445,drug-gene,"('1017', 'CDK2', 'gene/protein')","('DB08233', ""6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE"", 'drug')",unknown,unknown,0.16262215375900269,0,1.0
11266,19606,drug-gene,"('DB11591', 'Bilastine', 'drug')","('340273', 'ABCB5', 'gene/protein')",unknown,unknown,0.16526514291763306,0,1.0
19606,11266,drug-gene,"('340273', 'ABCB5', 'gene/protein')","('DB11591', 'Bilastine', 'drug')",unknown,unknown,0.16526514291763306,0,1.0
16249,5730,drug-gene,"('220', 'ALDH1A3', 'gene/protein')","('DB00157', 'NADH', 'drug')",unknown,unknown,0.16531139612197876,0,1.0
5730,16249,drug-gene,"('DB00157', 'NADH', 'drug')","('220', 'ALDH1A3', 'gene/protein')",unknown,unknown,0.16531141102313995,0,1.0
5731,17053,drug-gene,"('DB00158', 'Folic acid', 'drug')","('2352', 'FOLR3', 'gene/protein')",unknown,unknown,0.16797786951065063,0,1.0
17053,5731,drug-gene,"('2352', 'FOLR3', 'gene/protein')","('DB00158', 'Folic acid', 'drug')",unknown,unknown,0.16797791421413422,0,1.0
6932,22213,drug-gene,"('DB01611', 'Hydroxychloroquine', 'drug')","('51284', 'TLR7', 'gene/protein')",unknown,unknown,0.16817127168178558,0,1.0
6932,22213,drug-gene,"('DB01611', 'Hydroxychloroquine', 'drug')","('51284', 'TLR7', 'gene/protein')",unknown,unknown,0.16817131638526917,0,1.0
22213,6932,drug-gene,"('51284', 'TLR7', 'gene/protein')","('DB01611', 'Hydroxychloroquine', 'drug')",unknown,unknown,0.16817139089107513,0,1.0
22213,6932,drug-gene,"('51284', 'TLR7', 'gene/protein')","('DB01611', 'Hydroxychloroquine', 'drug')",unknown,unknown,0.16817139089107513,0,1.0
5898,19384,drug-gene,"('DB00341', 'Cetirizine', 'drug')","('3269', 'HRH1', 'gene/protein')",unknown,unknown,0.16996994614601135,0,1.0
19384,5898,drug-gene,"('3269', 'HRH1', 'gene/protein')","('DB00341', 'Cetirizine', 'drug')",unknown,unknown,0.16996994614601135,0,1.0
19384,5898,drug-gene,"('3269', 'HRH1', 'gene/protein')","('DB00341', 'Cetirizine', 'drug')",unknown,unknown,0.16997013986110687,0,1.0
5898,19384,drug-gene,"('DB00341', 'Cetirizine', 'drug')","('3269', 'HRH1', 'gene/protein')",unknown,unknown,0.16997022926807404,0,1.0
6253,15171,drug-gene,"('DB00730', 'Thiabendazole', 'drug')","('1543', 'CYP1A1', 'gene/protein')",unknown,unknown,0.1728665828704834,0,1.0
15171,6253,drug-gene,"('1543', 'CYP1A1', 'gene/protein')","('DB00730', 'Thiabendazole', 'drug')",unknown,unknown,0.17286665737628937,0,1.0
25708,6541,drug-gene,"('64386', 'MMP25', 'gene/protein')","('DB01039', 'Fenofibrate', 'drug')",unknown,unknown,0.17422236502170563,0,1.0
25708,6541,drug-gene,"('64386', 'MMP25', 'gene/protein')","('DB01039', 'Fenofibrate', 'drug')",unknown,unknown,0.17422239482402802,0,1.0
6541,25708,drug-gene,"('DB01039', 'Fenofibrate', 'drug')","('64386', 'MMP25', 'gene/protein')",unknown,unknown,0.17422239482402802,0,1.0
6541,25708,drug-gene,"('DB01039', 'Fenofibrate', 'drug')","('64386', 'MMP25', 'gene/protein')",unknown,unknown,0.1742224097251892,0,1.0
15222,11784,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB14600', 'Edetate disodium anhydrous', 'drug')",unknown,unknown,0.18040266633033752,0,1.0
11784,15222,drug-gene,"('DB14600', 'Edetate disodium anhydrous', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.18040266633033752,0,1.0
21409,6083,drug-gene,"('4524', 'MTHFR', 'gene/protein')","('DB00542', 'Benazepril', 'drug')",unknown,unknown,0.18211102485656738,0,1.0
6083,21409,drug-gene,"('DB00542', 'Benazepril', 'drug')","('4524', 'MTHFR', 'gene/protein')",unknown,unknown,0.18211111426353455,0,1.0
15329,5695,drug-gene,"('160728', 'SLC5A8', 'gene/protein')","('DB00121', 'Biotin', 'drug')",unknown,unknown,0.18627247214317322,0,1.0
5695,15329,drug-gene,"('DB00121', 'Biotin', 'drug')","('160728', 'SLC5A8', 'gene/protein')",unknown,unknown,0.18627247214317322,0,1.0
11141,26976,drug-gene,"('DB09526', 'Hydroquinone', 'drug')","('7299', 'TYR', 'gene/protein')",unknown,unknown,0.18630170822143555,0,1.0
26976,11141,drug-gene,"('7299', 'TYR', 'gene/protein')","('DB09526', 'Hydroquinone', 'drug')",unknown,unknown,0.18630185723304749,0,1.0
7760,15616,drug-gene,"('DB03247', 'Flavin mononucleotide', 'drug')","('1723', 'DHODH', 'gene/protein')",unknown,unknown,0.18824253976345062,0,1.0
15616,7760,drug-gene,"('1723', 'DHODH', 'gene/protein')","('DB03247', 'Flavin mononucleotide', 'drug')",unknown,unknown,0.188242569565773,0,1.0
18559,8208,drug-gene,"('28442', 'IGHV3-23', 'gene/protein')","('DB04147', 'Dodecyldimethylamine N-oxide', 'drug')",unknown,unknown,0.1954030841588974,0,1.0
8208,18559,drug-gene,"('DB04147', 'Dodecyldimethylamine N-oxide', 'drug')","('28442', 'IGHV3-23', 'gene/protein')",unknown,unknown,0.1954030841588974,0,1.0
6534,21936,drug-gene,"('DB01032', 'Probenecid', 'drug')","('50833', 'TAS2R16', 'gene/protein')",unknown,unknown,0.2080090492963791,0,1.0
6534,21936,drug-gene,"('DB01032', 'Probenecid', 'drug')","('50833', 'TAS2R16', 'gene/protein')",unknown,unknown,0.20800912380218506,0,1.0
21936,6534,drug-gene,"('50833', 'TAS2R16', 'gene/protein')","('DB01032', 'Probenecid', 'drug')",unknown,unknown,0.20800912380218506,0,1.0
21936,6534,drug-gene,"('50833', 'TAS2R16', 'gene/protein')","('DB01032', 'Probenecid', 'drug')",unknown,unknown,0.20800921320915222,0,1.0
6409,27080,drug-gene,"('DB00898', 'Ethanol', 'drug')","('7412', 'VCAM1', 'gene/protein')",unknown,unknown,0.22270682454109192,0,1.0
27080,6409,drug-gene,"('7412', 'VCAM1', 'gene/protein')","('DB00898', 'Ethanol', 'drug')",unknown,unknown,0.22270682454109192,0,1.0
29572,8581,drug-gene,"('886', 'CCKAR', 'gene/protein')","('DB04856', 'Dexloxiglumide', 'drug')",unknown,unknown,0.22572040557861328,0,1.0
8581,29572,drug-gene,"('DB04856', 'Dexloxiglumide', 'drug')","('886', 'CCKAR', 'gene/protein')",unknown,unknown,0.22572040557861328,0,1.0
8531,18291,drug-gene,"('DB04789', '5-methyltetrahydrofolic acid', 'drug')","('275', 'AMT', 'gene/protein')",unknown,unknown,0.2292981892824173,0,1.0
18291,8531,drug-gene,"('275', 'AMT', 'gene/protein')","('DB04789', '5-methyltetrahydrofolic acid', 'drug')",unknown,unknown,0.22929850220680237,0,1.0
23546,7760,drug-gene,"('55312', 'RFK', 'gene/protein')","('DB03247', 'Flavin mononucleotide', 'drug')",unknown,unknown,0.2471162974834442,0,1.0
7760,23546,drug-gene,"('DB03247', 'Flavin mononucleotide', 'drug')","('55312', 'RFK', 'gene/protein')",unknown,unknown,0.247116357088089,0,1.0
9732,25083,drug-gene,"('DB07244', '5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE', 'drug')","('5972', 'REN', 'gene/protein')",unknown,unknown,0.2484123855829239,0,1.0
25083,9732,drug-gene,"('5972', 'REN', 'gene/protein')","('DB07244', '5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE', 'drug')",unknown,unknown,0.24841247498989105,0,1.0
21810,11733,drug-gene,"('4985', 'OPRD1', 'gene/protein')","('DB14146', 'Loxicodegol', 'drug')",unknown,unknown,0.25218579173088074,0,1.0
21810,11733,drug-gene,"('4985', 'OPRD1', 'gene/protein')","('DB14146', 'Loxicodegol', 'drug')",unknown,unknown,0.25218579173088074,0,1.0
11733,21810,drug-gene,"('DB14146', 'Loxicodegol', 'drug')","('4985', 'OPRD1', 'gene/protein')",unknown,unknown,0.25218597054481506,0,1.0
11733,21810,drug-gene,"('DB14146', 'Loxicodegol', 'drug')","('4985', 'OPRD1', 'gene/protein')",unknown,unknown,0.25218597054481506,0,1.0
10990,13722,drug-gene,"('DB09130', 'Copper', 'drug')","('116844', 'LRG1', 'gene/protein')",unknown,unknown,0.2540307641029358,0,1.0
13722,10990,drug-gene,"('116844', 'LRG1', 'gene/protein')","('DB09130', 'Copper', 'drug')",unknown,unknown,0.2540307641029358,0,1.0
13722,10990,drug-gene,"('116844', 'LRG1', 'gene/protein')","('DB09130', 'Copper', 'drug')",unknown,unknown,0.25403088331222534,0,1.0
10990,13722,drug-gene,"('DB09130', 'Copper', 'drug')","('116844', 'LRG1', 'gene/protein')",unknown,unknown,0.25403091311454773,0,1.0
9140,18944,drug-gene,"('DB06246', 'Exisulind', 'drug')","('2950', 'GSTP1', 'gene/protein')",unknown,unknown,0.25669243931770325,0,1.0
18944,9140,drug-gene,"('2950', 'GSTP1', 'gene/protein')","('DB06246', 'Exisulind', 'drug')",unknown,unknown,0.256692498922348,0,1.0
22604,6066,drug-gene,"('5243', 'ABCB1', 'gene/protein')","('DB00523', 'Alitretinoin', 'drug')",unknown,unknown,0.2598896920681,0,1.0
6066,22604,drug-gene,"('DB00523', 'Alitretinoin', 'drug')","('5243', 'ABCB1', 'gene/protein')",unknown,unknown,0.25988972187042236,0,1.0
6066,22604,drug-gene,"('DB00523', 'Alitretinoin', 'drug')","('5243', 'ABCB1', 'gene/protein')",unknown,unknown,0.25988975167274475,0,1.0
22604,6066,drug-gene,"('5243', 'ABCB1', 'gene/protein')","('DB00523', 'Alitretinoin', 'drug')",unknown,unknown,0.25988975167274475,0,1.0
8198,15023,drug-gene,"('DB04126', 'N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane', 'drug')","('1508', 'CTSB', 'gene/protein')",unknown,unknown,0.26535576581954956,0,1.0
15023,8198,drug-gene,"('1508', 'CTSB', 'gene/protein')","('DB04126', 'N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane', 'drug')",unknown,unknown,0.26535582542419434,0,1.0
18551,10552,drug-gene,"('28439', 'IGHV3-30', 'gene/protein')","('DB08396', '4-{[(Z)-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid', 'drug')",unknown,unknown,0.2687854468822479,0,1.0
10552,18551,drug-gene,"('DB08396', '4-{[(Z)-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid', 'drug')","('28439', 'IGHV3-30', 'gene/protein')",unknown,unknown,0.2687854468822479,0,1.0
20815,10990,drug-gene,"('4060', 'LUM', 'gene/protein')","('DB09130', 'Copper', 'drug')",unknown,unknown,0.2754358649253845,0,1.0
10990,20815,drug-gene,"('DB09130', 'Copper', 'drug')","('4060', 'LUM', 'gene/protein')",unknown,unknown,0.2754359245300293,0,1.0
6027,12076,drug-gene,"('DB00480', 'Lenalidomide', 'drug')","('1003', 'CDH5', 'gene/protein')",unknown,unknown,0.2757251560688019,0,1.0
12076,6027,drug-gene,"('1003', 'CDH5', 'gene/protein')","('DB00480', 'Lenalidomide', 'drug')",unknown,unknown,0.27572521567344666,0,1.0
6027,12076,drug-gene,"('DB00480', 'Lenalidomide', 'drug')","('1003', 'CDH5', 'gene/protein')",unknown,unknown,0.27572521567344666,0,1.0
12076,6027,drug-gene,"('1003', 'CDH5', 'gene/protein')","('DB00480', 'Lenalidomide', 'drug')",unknown,unknown,0.27572521567344666,0,1.0
6691,22604,drug-gene,"('DB01202', 'Levetiracetam', 'drug')","('5243', 'ABCB1', 'gene/protein')",unknown,unknown,0.28797903656959534,0,1.0
22604,6691,drug-gene,"('5243', 'ABCB1', 'gene/protein')","('DB01202', 'Levetiracetam', 'drug')",unknown,unknown,0.28797903656959534,0,1.0
15425,6215,drug-gene,"('1636', 'ACE', 'gene/protein')","('DB00691', 'Moexipril', 'drug')",unknown,unknown,0.2883337736129761,0,1.0
15425,6215,drug-gene,"('1636', 'ACE', 'gene/protein')","('DB00691', 'Moexipril', 'drug')",unknown,unknown,0.2883340120315552,0,1.0
6215,15425,drug-gene,"('DB00691', 'Moexipril', 'drug')","('1636', 'ACE', 'gene/protein')",unknown,unknown,0.2883340120315552,0,1.0
6215,15425,drug-gene,"('DB00691', 'Moexipril', 'drug')","('1636', 'ACE', 'gene/protein')",unknown,unknown,0.2883340120315552,0,1.0
21677,10285,drug-gene,"('4842', 'NOS1', 'gene/protein')","('DB08019', ""N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine"", 'drug')",unknown,unknown,0.2899104952812195,0,1.0
10285,21677,drug-gene,"('DB08019', ""N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine"", 'drug')","('4842', 'NOS1', 'gene/protein')",unknown,unknown,0.2899104952812195,0,1.0
12121,11433,drug-gene,"('10039', 'PARP3', 'gene/protein')","('DB12332', 'Rucaparib', 'drug')",unknown,unknown,0.29435789585113525,0,1.0
11433,12121,drug-gene,"('DB12332', 'Rucaparib', 'drug')","('10039', 'PARP3', 'gene/protein')",unknown,unknown,0.2943579852581024,0,1.0
