drug_id,drug_name,node_idx
DB03690,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",7977
DB03691,WRR-112,7978
DB03693,N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide,7979
DB03695,Piritrexim,7980
DB03696,Lanosterol,7981
DB03697,4-Sulfonamide-[1-(4-Aminobutane)]Benzamide,7982
DB03701,Vanoxerine,7983
DB03702,"N-{4-[(Carboxymethyl)carbamoyl]benzoyl}-L-valyl-N-[(3S)-1,1,1-trifluoro-4-methyl-2-oxo-3-pentanyl]-L-prolinamide",7984
DB03703,Cyclohexanol,7985
DB03704,12-Hydroxydodecanoic Acid,7986
DB03706,1-Hydroxy-2-S-glutathionyl-3-para-nitrophenoxy-propane,7987
DB03707,S-Ethyl-N-Phenyl-Isothiourea,7988
DB03708,Adenosine 5'-phosphosulfate,7989
DB03709,Bicine,7990
DB03710,[(1S)-4-(1-Aminobutylideneamino)-1-carboxybutyl]azanium,7991
DB03711,6-Hydroxy-6-Methyl-Heptan-3-One,7992
DB03712,RU85053,7993
DB03714,4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid,7994
DB03719,N-Ethyl-5'-Carboxamido Adenosine,7995
DB03721,N-acetyl-alpha-neuraminic acid,7996
DB03722,"3,4-Dihydro-5-Methyl-Isoquinolinone",7997
DB03725,5'-Guanylylmethylenebisphosphonate,7998
DB03726,Purine Riboside-5'-Monophosphate,7999
DB03727,Coproporphyrin I,8000
DB03729,2-Amino-1H-benzimidazol-5-ol,8001
DB03731,S-2-(Boronoethyl)-L-Cysteine,8002
DB03732,Etheno-Nadp,8003
DB03736,2-Cyclopropylmethylenepropanal,8004
DB03737,"4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One",8005
DB03738,Pantothenoylaminoethenethiol,8006
DB03740,N-acetyl-alpha-D-glucosamine,8007
DB03742,Compound 4-D,8008
DB03747,N-Acetyl-glucosamine thiazoline,8009
DB03749,"4-(1h-Imidazol-4-Yl)-3-(5-Ethyl-2,4-Dihydroxy-Phenyl)-1h-Pyrazole",8010
DB03752,P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid,8011
DB03753,Flurbiprofen Methyl Ester,8012
DB03754,Tromethamine,8013
DB03756,Doconexent,8014
DB03757,N-{[(2-Methyl-2-propanyl)oxy]carbonyl}-L-alanyl-L-alaninamide,8015
DB03758,Radicicol,8016
DB03759,FG-9041,8017
DB03760,Dihydrolipoic Acid,8018
DB03765,2'-cytidylic acid,8019
DB03766,Propanoic acid,8020
DB03767,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide,8021
DB03769,D-Eritadenine,8022
DB03772,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",8023
DB03773,alpha-D-quinovopyranose,8024
DB03777,Bisindolylmaleimide I,8025
DB03781,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",8026
DB03782,N-(1-adamantyl)-N'-(4-guanidinobenzyl)urea,8027
DB03783,Phenacetin,8028
DB03784,Elaidamide,8029
DB03788,GC-24,8030
DB03791,GW-3965,8031
DB03792,5-Aminouracil,8032
DB03793,Benzoic acid,8033
DB03796,Palmitic Acid,8034
DB03800,Deoxyuridine monophosphate,8035
DB03801,Lysine Nz-Carboxylic Acid,8036
DB03802,"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",8037
DB03807,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",8038
DB03809,9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,8039
DB03814,2-(N-morpholino)ethanesulfonic acid,8040
DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,8041
DB03822,Ethyl dihydrogen phosphate,8042
DB03824,"7-Iodo-1,2,3,4-Tetrahydro-Isoquinoline",8043
DB03825,Rhodamine 6G,8044
DB03828,RU78299,8045
DB03832,"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium",8046
DB03835,"N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide",8047
DB03837,Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,8048
DB03839,D-Tyrosine,8049
DB03841,Niraxostat,8050
DB03844,"N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide",8051
DB03845,P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate,8052
DB03847,gamma-carboxy-L-glutamic acid,8053
DB03848,Benzenesulfinic acid,8054
DB03849,Cilomilast,8055
DB03850,Jaspisamide A,8056
DB03851,Carbazole Butanoic Acid,8057
DB03856,L-Eflornithine,8058
DB03860,ICI-164384,8059
DB03861,"(2R,3R,4S,5R)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine",8060
DB03864,Monothioglycerol,8061
DB03865,6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine,8062
DB03866,Prostaglandin G2,8063
DB03867,3-nitro-L-tyrosine,8064
DB03876,"Thieno[2,3-B]Pyridine-2-Carboxamidine",8065
DB03877,AL-4623,8066
DB03878,N-[4-Methyl-3-[[4-(3-Pyridinyl)-2-Pyrimidinyl]Amino]Phenyl]-3-Pyridinecarboxamide,8067
DB03879,alpha-L-methyl-fucose,8068
DB03880,Batimastat,8069
DB03881,"(2S,3R,4S,5S)-3,4-Dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium",8070
DB03882,"5-Alpha-Androstane-3-Beta,17beta-Diol",8071
DB03884,Phenylpyruvic acid,8072
DB03886,Biopterin,8073
DB03889,S-(N-hydroxy-N-bromophenylcarbamoyl)glutathione,8074
DB03890,N-[2-(1-Formyl-2-Methyl-Propyl)-1-(4-Piperidin-1-Yl-but-2-Enoyl)-Pyrrolidin-3-Yl]-Methanesulfonamide,8075
DB03891,"Dibenzyl (carbonylbis{2,1-hydrazinediyl[(2S)-4-methyl-1-oxo-1,2-pentanediyl]})biscarbamate",8076
DB03892,5-N-Allyl-arginine,8077
DB03893,Thionicotinamide-Adenine-Dinucleotide,8078
DB03894,N-Propargyl-1(S)-Aminoindan,8079
DB03896,Triphosphoric acid,8080
DB03899,9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine,8081
DB03900,tert-butanol,8082
DB03902,Oxalic Acid,8083
DB03903,Tmr,8084
DB03904,Urea,8085
DB03906,2-Phenylheme,8086
DB03907,"N-[(E)-3-[(2R,3S,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]prop-2-enyl]-2,3-dihydroxy-5-nitrobenzamide",8087
DB03909,"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",8088
DB03910,"S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",8089
DB03917,N-Ethylretinamide,8090
DB03918,"6S-5,6,7,8-Tetrahydrobiopterin",8091
DB03921,4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,8092
DB03923,Feruloyl Coenzyme A,8093
DB03924,"5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone",8094
DB03925,Freselestat,8095
DB03926,"5alpha-androstane-3beta,17alpha-diol",8096
DB03928,"Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol",8097
DB03929,D-Serine,8098
DB03932,LFA703,8099
DB03934,Protoporphyrin Ix Containing Zn,8100
DB03935,"1,4-Dideoxy-O2-Sulfo-Glucuronic Acid",8101
DB03937,D-erythrose 4-phosphate,8102
DB03940,Oxamic Acid,8103
DB03944,"5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One",8104
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",8105
DB03948,"6-Chloropurine Riboside, 5'-Monophosphate",8106
DB03950,(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide,8107
DB03951,N-acetyl-D-glucosamine-6-phosphate,8108
DB03953,Thiocitrulline,8109
DB03955,1-deoxymannojirimycin,8110
DB03956,"Inositol 2,4,5-trisphosphate",8111
DB03957,SP2456,8112
DB03958,7-methyl-guanosine-5'-triphosphate-5'-guanosine,8113
DB03959,"N,O6-Disulfo-Glucosamine",8114
DB03962,Nicotinamide 8-bromo-adenine dinucleotide phosphate,8115
DB03963,S-(Dimethylarsenic)Cysteine,8116
DB03964,4-Hydroxy-Aconitate Ion,8117
DB03967,Dodecyl sulfate,8118
DB03968,"1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine",8119
DB03971,Acarbose Derived Hexasaccharide,8120
DB03974,L-homoarginine,8121
DB03975,Mercuribenzoic Acid,8122
DB03976,Phosphorylisopropane,8123
DB03977,Trimethyllysine,8124
DB03978,Tyrosinal,8125
DB03980,4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole,8126
DB03981,"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid",8127
DB03982,"Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid",8128
DB03983,"{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum",8129
DB03984,Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide,8130
DB03987,"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",8131
DB03988,"2,6-Diamino-Hexanoic Acid Amide",8132
DB03991,"2-deoxy-2,3-dehydro-N-acetylneuraminic acid",8133
DB03994,Ethanolamine,8134
DB03996,"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol",8135
DB04000,Bromo-Willardiine,8136
DB04001,6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid,8137
DB04002,4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide,8138
DB04003,{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid,8139
DB04005,Uridine 5'-triphosphate,8140
DB04006,"[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone",8141
DB04008,Zinc;[amino-[2-[[5-[amino(azaniumylidene)methyl]benzimidazol-1-id-2-yl]methyl]benzimidazol-1-id-5-yl]methylidene]azanium,8142
DB04009,Dimethyl Propionate Ester Heme,8143
DB04010,2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide,8144
DB04012,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",8145
DB04013,1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide,8146
DB04014,Alsterpaullone,8147
DB04016,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid,8148
DB04017,Clorgiline,8149
DB04018,S-Isopropyl-Isothiourea,8150
DB04020,"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol",8151
DB04021,MF268,8152
DB04027,D-arginine,8153
DB04036,Coenzyme A persulfide,8154
DB04043,Carboxymycobactin T,8155
DB04044,4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid,8156
DB04048,N-Carbamoyl-Alanine,8157
DB04050,N-Propyl Isocyanide,8158
DB04054,"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",8159
DB04055,"2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium",8160
DB04057,"N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid",8161
DB04058,N-Carbamoylphenylalanine,8162
DB04059,8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide,8163
DB04065,N-Cyclopentyl-N-Cyclobutylformamide,8164
DB04066,p-Coumaric acid,8165
DB04068,"2',3'-dideoxy-3'-fluoro-urididine-5'-diphosphate",8166
DB04069,"5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine",8167
DB04070,6-Deoxyerythronolide B,8168
DB04071,Cpad,8169
DB04072,Alpha-Methylisocitric Acid,8170
DB04074,alpha-Ketoisovalerate,8171
DB04076,Hypoxanthine,8172
DB04079,"Heptane-1,2,3-Triol",8173
DB04080,RU78191,8174
DB04081,"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide",8175
DB04083,N(6)-(pyridoxal phosphate)-L-lysine,8176
DB04088,2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid,8177
DB04089,AL5300,8178
DB04090,RH-1,8179
DB04094,4-hydroxybutan-2-one,8180
DB04098,Balanol,8181
DB04099,Deamido-Nad+,8182
DB04100,"(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)",8183
DB04101,"N'-[4-(2,4-Dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-N-hydroxyimidoformamide",8184
DB04105,N-Heptylformamide,8185
DB04106,Fotemustine,8186
DB04107,[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester,8187
DB04108,"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide",8188
DB04109,"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine",8189
DB04112,(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate,8190
DB04113,N-Formylpiperidine,8191
DB04114,"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine",8192
DB04115,Berberine,8193
DB04117,"4-(N,N-Dimethylamino)cinnamoyl-CoA",8194
DB04119,Hexatantalum Dodecabromide,8195
DB04121,Guanosine-3'-monophosphate-5'-diphosphate,8196
DB04125,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine,8197
DB04126,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane,8198
DB04129,Willardiine,8199
DB04132,S-Hexylglutathione,8200
DB04133,Degraded Cephaloridine,8201
DB04136,Lysophosphotidylserine,8202
DB04137,Guanosine-5'-Triphosphate,8203
DB04140,1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide,8204
DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",8205
DB04142,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide",8206
DB04144,"Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone",8207
DB04147,Dodecyldimethylamine N-oxide,8208
DB04149,(R)-Rolipram,8209
DB04150,"N-alpha-Acetyl-3,5-diiodotyrosyl-D-threonine",8210
DB04151,1-Methylhistidine,8211
DB04152,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",8212
DB04153,S-Hydroxymethyl Glutathione,8213
DB04156,Aspartate Beryllium Trifluoride,8214
DB04163,"5-Phenylsulfanyl-2,4-Quinazolinediamine",8215
DB04166,Anthranilic acid,8216
DB04172,"[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N'-Beta-Alanine",8217
DB04175,Mdl-29951,8218
DB04178,Di-Stearoyl-3-Sn-Phosphatidylcholine,8219
DB04180,"4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide",8220
DB04185,Norvaline,8221
DB04186,"N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea",8222
DB04187,"(9S,10S)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",8223
DB04188,MDL72527,8224
DB04194,Triacetylchitotriose,8225
DB04195,Heptulose-2-Phosphate,8226
DB04197,Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine,8227
DB04200,Matairesinol,8228
DB04203,3-Mercuri-4-Aminobenzenesulfonamide,8229
DB04204,[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid,8230
DB04207,L-Saccharopine,8231
DB04209,Dequalinium,8232
DB04213,N-Cyclohexyl-N'-(Propyl)Phenyl Urea,8233
DB04214,4-Nitrophenyl Phosphate,8234
DB04215,CRA_9076,8235
DB04216,Quercetin,8236
DB04217,L-2-amino-3-butynoic acid,8237
DB04218,1-Deaza-Adenosine,8238
DB04223,Nitroarginine,8239
DB04224,Oleic Acid,8240
DB04230,Nitromethyldethia coenzyme A,8241
DB04232,N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide,8242
DB04233,(Hydroxyethyloxy)Tri(Ethyloxy)Octane,8243
DB04234,N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide,8244
DB04235,4-Amino Hexanoic Acid,8245
DB04237,Tris(Hydroxyethyl)Aminomethane,8246
DB04238,N-Alpha-(2-Naphthylsulfonyl)-N-(3-Amidino-L-Phenylalaninyl)-D-Pipecolinic Acid,8247
DB04244,(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide,8248
DB04246,CRA_23653,8249
DB04249,Zinc Substituted Heme C,8250
DB04250,Butyrylthiocholine,8251
DB04253,Tretazicar,8252
DB04254,"8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine",8253
DB04256,(S)-alpha-methyl-4-carboxyphenylglycine,8254
DB04258,Seocalcitol,8255
DB04260,"9-(5,5-Difluoro-5-Phosphonopentyl)Guanine",8256
DB04263,Geneticin,8257
DB04268,Methylumbelliferyl chitotriose,8258
DB04269,Cyclotheonamide A,8259
DB04270,(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid,8260
DB04271,"3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",8261
DB04272,Citric acid,8262
DB04273,"8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine",8263
DB04275,N-acetylserotonin,8264
DB04276,4-[[(2S)-2-[[(2S)-3-Carboxy-2-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]butyl-(diaminomethylidene)azanium,8265
DB04278,2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide,8266
DB04281,"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone",8267
DB04282,2-deoxy-2-fluoro-α-D-glucose,8268
DB04285,"{4-[(2s,4e)-2-(1,3-Benzothiazol-2-Yl)-2-(1h-1,2,3-Benzotriazol-1-Yl)-5-Phenylpent-4-Enyl]Phenyl}(Difluoro)Methylphosphonic Acid",8269
DB04287,KH064,8270
DB04288,2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine,8271
DB04295,N-(Benzoylcarbamoyl)-beta-D-glucopyranosylamine,8272
DB04297,Trichostatin A,8273
DB04299,Maleic Acid,8274
DB04301,Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate,8275
DB04306,"5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine",8276
DB04307,5-Hydroxy-N-Propargyl-1(R)-Aminoindan,8277
DB04310,2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide,8278
DB04311,4-Phenylbutylamine,8279
DB04312,"2,3-Difluorobenzyl Alcohol",8280
DB04315,Guanosine-5'-Diphosphate,8281
DB04316,D-[(N-Hydroxyamino)Carbonyl]Phenylalanine,8282
DB04318,Nα-[(2S)-2-{[(S)-[(1S)-1-{[(Benzyloxy)carbonyl]amino}-2-phenylethyl](hydroxy)phosphoryl]methyl}-5-phenylpentanoyl]-L-tryptophanamide,8283
DB04322,LY249543,8284
DB04324,Ovalicin,8285
DB04325,Phenethylamine,8286
DB04326,Dihydroxyacetone phosphate,8287
DB04327,Phosphatidylethanolamine,8288
DB04331,Monastrol,8289
DB04334,6-hydroxydopa quinone,8290
DB04335,Inosine,8291
DB04336,1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea,8292
DB04337,Isocyanomethane,8293
DB04338,SB220025,8294
DB04339,Carbocisteine,8295
DB04343,Glyoxylic acid,8296
DB04345,Lumichrome,8297
DB04348,Taurocholic acid,8298
DB04350,Argadin,8299
DB04351,Aconitate Ion,8300
DB04352,beta-D-Ribose-5-phosphate,8301
DB04356,9-Deazaguanine,8302
DB04363,Mesobiliverdin IV alpha,8303
DB04365,Arecoline,8304
DB04366,3'-Deoxy 3'-Amino Adenosine-5'-Diphosphate,8305
DB04367,Debromohymenialdisine,8306
DB04368,Bb-3497,8307
DB04369,"1,3,2-Dioxaborolan-2-Ol",8308
DB04371,AL6528,8309
DB04372,L-Dilinoleoyllecithin,8310
DB04374,"4-Carboxy-5-(1-Pentyl)Hexylsulfanyl-1,2,3-Triazole",8311
DB04376,13-Acetylphorbol,8312
DB04377,Meglutol,8313
DB04379,N-Methyl-N-(Methylbenzyl)Formamide,8314
DB04381,Crotonaldehyde,8315
DB04387,1-Hydroxy-2-Amino-3-Cyclohexylpropane,8316
DB04389,Ado-P-Ch2-P-Ps-Ado,8317
DB04391,Aeruginosin 98-B,8318
DB04392,"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]",8319
DB04394,3-Nitro-4-(2-Oxo-Pyrrolidin-1-Yl)-Benzenesulfonamide,8320
DB04395,Phosphoaminophosphonic Acid-Adenylate Ester,8321
DB04396,Thiodigalactoside,8322
DB04397,Alpha-D-Glucose-1-Phosphate-6-Vanadate,8323
DB04398,Lactic acid,8324
DB04400,"L-erythro-7,8-dihydrobiopterin",8325
DB04404,Allosamizoline,8326
DB04405,"2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid",8327
DB04407,4-[4-(4-Methyl-2-Methylamino-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol,8328
DB04409,Naphthalene Trisulfonate,8329
DB04410,3-Phenylpropylamine,8330
DB04416,"R-2-{[4'-Methoxy-(1,1'-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid",8331
DB04417,P-Nitrophenol,8332
DB04418,Adenylosuccinic acid,8333
DB04419,D-norleucine,8334
DB04424,RPR128515,8335
DB04426,Alpha-Methyl-N-Acetyl-D-Glucosamine,8336
DB04429,4'-Hydroxyflavanone,8337
DB04432,ZK-805623,8338
DB04434,Naphthyridine Inhibitor,8339
DB04436,3-Fluoro-L-tyrosine,8340
DB04437,"Cysteine-Methylene-Carbamoyl-1,10-Phenanthroline",8341
DB04440,Nebularine,8342
DB04442,"Imino[2-(2-oxo-1,2-dihydro-3-pyridinyl)-1H-benzimidazol-5-yl]methanaminium",8343
DB04444,Tetrafluoroaluminate Ion,8344
DB04445,Mercuric iodide,8345
DB04446,Benzo[B]Thiophene-2-Carboxamidine,8346
DB04447,"1,4-Dithiothreitol",8347
DB04448,"2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene",8348
DB04450,Heptyl 1-Thiohexopyranoside,8349
DB04451,4-Methylpiperazin-1-Yl Carbonyl Group,8350
DB04453,"4-O-(4,6-Dideoxy-4-{[4-[(4-O-Hexopyranosylhexopyranosyl)Oxy]-5,6-Dihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}Hexopyranosyl)Hexopyranose",8351
DB04454,Alpha-Aminobutyric Acid,8352
DB04459,"3,4-Dichloroisocoumarin",8353
DB04461,Coproporphyrinogen III,8354
DB04462,Tetrabromo-2-Benzotriazole,8355
DB04463,"3-(4-Amino-1-Tert-Butyl-1h-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Phenol",8356
DB04464,N-Formylmethionine,8357
DB04465,Lactose,8358
DB04466,SR12813,8359
DB04468,Afimoxifene,8360
DB04469,"1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",8361
DB04470,CRA_10656,8362
DB04471,"2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",8363
DB04472,(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol,8364
DB04473,alpha-L-fucose,8365
DB04474,8-anilinonaphthalene-1-sulfonic acid,8366
DB04476,"Trencam-3,2-Hopo",8367
DB04477,"2'-Deoxy-2'-[(3,5-dimethoxybenzoyl)amino]-N-[(1R)-1,2,3,4-tetrahydro-1-naphthalenyl]adenosine",8368
DB04478,"Cp-166572, 2-Hydroxymethyl-4-(4-N,N-Dimethylaminosulfonyl-1-Piperazino)-Pyrimidine",8369
